Time,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
33.45,359.7,-29.3,243.3,-2517,1119,645.4,405.3,961.5,991.3,482.9,-1175,658.3,2140,710.3,-1244,898.1,1865,285.3,782.3,-4223,-2338,114.8,-1801,330.1,554.4,-870,-594,-331.8,-1121,226.6,-1119,541.5,243.5,744.6,849.9,754.5,644.9,491.1,854.7,1088,201.4,512.6,486.1
33.455,369.1,-35.79,235.7,-2528,1133,648,406.4,968.7,999.3,491.2,-1176,667.7,2172,719.7,-1262,905,1892,291.9,788.5,-4254,-2364,108,-1826,334.1,561.7,-855.8,-588.5,-330.7,-1119,228.1,-1126,543.7,198.1,743.5,855,756.3,645.3,500.6,860.5,1102,203.6,515.6,487.9
33.46,377.4,-41.57,229.1,-2538,1144,651.2,407.1,975.6,1006,498.7,-1179,676.4,2201,728.4,-1279,911.2,1918,296.9,796.4,-4281,-2383,102.2,-1848,337.3,569.3,-848.6,-586.4,-329.6,-1119,229.5,-1132,546.2,153.7,743.1,859.7,759.2,646,509,865.2,1114,205,517.7,489.3
33.465,386.7,-47.7,220.8,-2545,1157,653.7,408.2,981.7,1013,508.5,-1179,684,2228,737.4,-1295,917.7,1944,302.4,805.8,-4307,-2399,96.04,-1868,339.9,577.6,-841.7,-580.6,-327.8,-1119,229.9,-1139,548.8,113.3,742,863.7,762.1,646.4,517.1,869.5,1127,206.5,519.2,490.8
33.47,396.5,-54.19,212.1,-2550,1169,656.3,409.6,988.2,1015,518.6,-1177,690.5,2250,746.1,-1309,923.5,1967,308.9,817.4,-4332,-2412,90.25,-1888,342.1,585.3,-835.9,-571.9,-324.2,-1118,228.8,-1144,551.3,78,740.2,868.8,764.7,646.4,524.8,873.1,1140,207.2,519.6,491.2
33.475,406.5,-60.69,203.8,-2553,1183,659.2,411.1,994.7,1017,528.3,-1176,696.7,2271,754.1,-1322,929.3,1990,314.7,828.2,-4357,-2423,84.46,-1908,343.1,592.9,-831.5,-561.7,-320.6,-1116,227,-1149,553.9,49.15,737.7,873.9,767.6,645.7,532.8,877.5,1152,207.6,519.9,492.2
33.48,415.9,-65.38,196.9,-2558,1195,662.1,412.9,1002,1018,538.8,-1175,701.4,2289,761.3,-1333,934.7,2011,320.2,839.4,-4378,-2432,79.04,-1925,344.2,599.8,-828.6,-551.6,-317.3,-1116,225.5,-1155,555.7,27.15,734.8,879.4,770.1,644.6,539.7,881.5,1163,207.6,520.3,493.3
33.485,427.4,-71.15,187.5,-2560,1211,665.7,415.1,1010,1016,550,-1174,705.8,2305,769.3,-1343,940.5,2032,326,853.1,-4398,-2438,74.34,-1942,345.7,607.4,-827.5,-542.5,-316.2,-1118,222.3,-1161,559.7,19.22,733.3,886.3,774.8,644.9,546.7,886.2,1177,207.9,519.9,495.5
33.49,431.4,-75.48,185.6,-2560,1215,667.1,416.9,1014,1014,559.8,-1171,707.6,2311,773.2,-1348,944.5,2044,332.5,869,-4412,-2439,71.8,-1954,347.5,610.7,-827.5,-534.2,-311.9,-1116,221.6,-1164,562.6,9.481,732.6,889.5,778.8,646,552.5,887.7,1189,206.1,519.2,493.7
33.495,433.9,-75.12,186.7,-2563,1221,670,419,1020,1010,564.8,-1171,706.8,2312,774.3,-1349,946.3,2050,335.8,882.8,-4421,-2436,71.08,-1960,350.8,612.1,-828.3,-532.8,-309,-1116,219.7,-1167,564.8,12.73,732.2,895,781.8,647.1,555.4,888.7,1198,204.7,519.9,495.1
33.5,449.7,-79.81,175.5,-2565,1243,676.1,424.4,1032,1003,575.3,-1169,707.9,2324,780.1,-1356,953.5,2067,339,893.2,-4441,-2445,67.47,-1978,356.6,618.7,-827.9,-533.1,-308.6,-1119,213.6,-1175,572,46.99,736.2,906.6,790.1,652.6,562,897.8,1207,205.4,519.9,500.2
33.505,464.8,-83.78,166.8,-2562,1266,682.3,430.2,1047,988.4,585,-1162,706.1,2329,783,-1359,960.4,2076,343.4,902.3,-4460,-2454,64.93,-1996,363.8,623.4,-823.5,-531.3,-301.7,-1113,205.6,-1181,578.9,83.05,739.9,919.7,798.5,658.4,568.6,904,1217,204.3,519.6,504.2
33.51,482.8,-89.55,153.7,-2556,1288,688.4,436,1060,973.2,594.8,-1154,704.7,2334,786.6,-1362,967.7,2083,348.8,909.5,-4480,-2466,64.57,-2017,370.3,627.7,-823.2,-531.7,-296.3,-1109,196.2,-1187,587.3,121.3,744.9,931.7,809,665.3,576.6,910.5,1227,205,518.8,508.2
33.515,498.7,-94.6,142.5,-2549,1310,693.9,441,1073,956.6,603.1,-1145,701.8,2335,789.2,-1364,974.9,2082,354.6,915.3,-4496,-2476,66.02,-2036,376.8,630.3,-826.4,-533.1,-291.9,-1105,186.8,-1194,595.6,154.1,751.1,943.4,819.9,672.2,583.2,915.9,1239,205.4,518.5,511.8
33.52,516,-100.7,130.2,-2540,1330,699.3,445.4,1085,939.6,610.3,-1135,699.2,2336,792,-1365,981.4,2079,361.1,920.7,-4511,-2486,67.83,-2055,383,632.5,-830.8,-535.3,-287.2,-1101,177.3,-1199,604.3,185.8,757.7,954.3,830.8,679.4,589.8,920.6,1251,206.1,518.1,514.7
33.525,532.1,-106.9,117.5,-2530,1350,703.6,449.7,1096,923.4,617.9,-1125,696.7,2336,794.9,-1367,987.9,2075,367.7,922.9,-4526,-2499,70,-2076,388.1,633.9,-833.7,-537.8,-283.6,-1097,167.6,-1204,612.3,216.5,764.9,964.4,841.4,686.7,596.4,925.7,1263,207.2,517.4,517.2
33.53,547.6,-112.6,105.9,-2522,1368,708.7,453.7,1106,908.6,623.7,-1116,694.5,2338,797.5,-1369,994.8,2070,372.4,920,-4541,-2515,72.53,-2095,392.8,635.7,-837,-541.4,-280.3,-1093,158.5,-1209,619.5,246.8,771.8,974.3,851.6,694.3,602.6,930.1,1271,208.7,517,520.5
